31,365,361,0,0,1
93,365,361,0,0,1
171,365,361,0,0,1
234,365,361,0,0,1
312,365,361,0,0,1
374,365,361,0,0,1
452,365,361,0,0,1
514,367,361,0,0,1
592,371,359,0,0,1
655,385,357,0,0,1
733,395,351,0,0,1
795,403,349,0,0,1
873,403,349,0,0,1
936,403,349,0,0,1
1014,403,349,0,0,1
1076,403,351,0,0,1
1154,403,351,0,0,1
1232,401,351,0,0,1
1294,399,351,0,0,1
1357,397,351,0,0,1
1435,393,351,0,0,1
1497,391,349,0,0,1
1575,391,349,0,0,1
1638,389,349,0,0,1
1716,385,349,0,0,1
1778,383,347,0,0,1
1856,383,347,0,0,1
1918,383,347,0,0,1
1996,383,341,0,0,1
2059,385,339,0,0,1
2137,389,337,0,0,1
2215,391,335,0,0,1
2277,393,331,0,0,1
2355,399,327,0,0,1
2418,407,325,0,0,1
2496,411,325,0,0,1
2558,413,325,0,0,1
2636,413,325,0,0,1
2698,413,325,0,0,1
2776,411,325,0,0,1
2839,411,323,0,0,1
2917,411,323,0,0,1
2979,411,323,0,0,1
3057,411,323,0,0,1
3120,411,321,0,0,1
3198,411,319,0,0,1
3260,411,319,0,0,1
3338,409,303,0,0,1
3400,407,301,0,0,1
3478,407,301,0,0,1
3541,407,301,0,0,1
3619,407,301,0,0,1
3681,407,301,0,0,1
3759,407,301,0,0,1
3822,407,301,0,0,1
3900,407,301,0,0,1
3962,407,301,0,0,1
4040,409,305,0,0,1
4102,411,305,0,0,1
4180,413,305,0,0,1
4243,423,301,0,0,1
4321,431,301,0,0,1
4383,433,297,0,0,1
4461,433,297,0,0,1
4524,431,297,0,0,1
4602,425,297,0,0,1
4664,421,297,0,0,1
4742,419,297,0,0,1
4804,413,295,0,0,1
4882,385,271,0,0,1
4945,371,257,0,0,1
5023,369,255,0,0,1
5085,365,255,0,0,1
5163,353,253,0,0,1
5226,349,251,0,0,1
5304,349,251,0,0,1
5366,349,255,0,0,1
5444,349,255,0,0,1
5506,349,255,0,0,1
5584,349,257,0,0,1
5647,349,257,1,0,1
5709,349,257,1,0,1
5787,349,257,1,0,1
5850,347,257,1,0,1
5928,345,257,1,0,1
5990,341,257,1,0,1
6068,341,257,1,0,1
6130,341,259,1,0,1
6208,347,261,1,0,1
6271,351,261,1,0,1
6349,359,263,1,0,1
6411,363,267,1,0,1
6489,363,267,1,0,1
6552,363,267,1,0,1
6630,361,267,1,0,1
6692,359,267,1,0,1
6770,355,267,1,0,1
6832,355,267,1,0,1
6910,355,267,1,0,1
6973,355,267,1,0,1
7051,357,267,0,0,1
7113,357,267,0,0,1
7191,367,273,0,0,1
7254,369,275,0,0,1
7332,369,275,0,0,1
7394,369,275,0,0,1
7472,371,277,0,0,1
7534,371,277,0,0,1
7612,373,277,0,0,1
7675,385,285,0,0,1
7753,405,299,0,0,1
7815,407,299,0,0,1
7893,415,301,0,0,1
7956,423,305,0,0,1
8034,429,309,0,0,1
8096,433,309,0,0,1
8174,451,319,0,0,1
8236,465,327,0,0,1
8314,483,343,0,0,1
8377,485,347,0,0,1
8455,493,351,0,0,1
8517,503,359,0,0,1
8595,505,361,0,0,1
8658,507,361,0,0,1
8736,517,365,0,0,1
8798,537,377,0,0,1
8876,539,377,0,0,1
8938,541,377,0,0,1
9016,541,377,0,0,1
9079,541,377,0,0,1
9157,535,377,0,0,1
9219,527,375,0,0,1
9297,501,369,0,0,1
9360,483,367,0,0,1
9438,437,337,0,0,1
9500,409,327,0,0,1
9578,381,307,0,0,1
9640,373,299,0,0,1
9718,365,269,0,0,1
9781,363,263,0,0,1
9859,363,263,0,0,1
9921,363,263,0,0,1
9999,361,263,0,0,1
10062,359,263,0,0,1
10140,353,269,0,0,1
10202,351,277,0,0,1
10280,349,277,0,0,1
10342,349,277,0,0,1
10420,349,277,0,0,1
10483,349,277,0,0,1
10545,345,277,0,0,1
10623,341,277,0,0,1
10686,339,277,0,0,1
10764,335,277,0,0,1
10842,335,277,0,0,1
10904,333,277,0,0,1
10982,329,277,0,0,1
11044,325,279,0,0,1
11122,323,279,0,0,1
11185,323,281,0,0,1
11263,323,291,0,0,1
11325,323,291,0,0,1
11388,323,291,0,0,1
11466,323,293,0,0,1
11528,327,297,0,0,1
11606,331,299,0,0,1
11668,351,309,0,0,1
11746,353,313,0,0,1
11809,357,317,0,0,1
11887,357,317,0,0,1
11949,357,317,0,0,1
12027,357,323,0,0,1
12090,357,325,0,0,1
12168,357,325,0,0,1
12230,359,333,0,0,1
12308,363,349,0,0,1
12370,365,351,0,0,1
12448,365,353,0,0,1
12511,365,355,0,0,1
12589,367,359,0,0,1
12651,367,363,0,0,1
12729,367,367,0,0,1
12792,371,381,0,0,1
12870,373,385,0,0,1
12932,373,385,0,0,1
13010,371,379,0,0,1
13072,351,369,0,0,1
13150,343,367,0,0,1
13213,329,361,0,0,1
13291,293,347,0,0,1
13353,285,343,0,0,1
13431,285,343,0,0,1
13494,285,343,0,0,1
13572,285,345,0,0,1
13634,285,355,0,0,1
13712,285,357,0,0,1
13775,285,357,0,0,1
13853,283,359,0,0,1
13915,279,361,0,0,1
13993,277,363,0,0,1
14055,275,365,0,0,1
14133,271,367,0,0,1
14196,269,369,0,0,1
14274,267,369,0,0,1
14336,265,369,0,0,1
14414,263,373,0,0,1
14477,259,373,0,0,1
14555,253,373,0,0,1
14617,247,373,0,0,1
14695,243,373,0,0,1
14757,239,375,0,0,1
14835,237,375,0,0,1
14898,237,375,0,0,1
14976,237,375,0,0,1
15038,245,361,0,0,1
15101,259,345,0,0,1
15179,269,337,0,0,1
15241,279,333,0,0,1
15319,279,325,0,0,1
15381,279,325,0,0,1
15459,279,325,0,0,1
15522,279,325,0,0,1
15600,279,325,0,0,1
15662,279,325,0,0,1
15740,279,327,0,0,1
15803,281,327,0,0,1
15881,285,327,0,0,1
15943,285,325,0,0,1
16021,289,325,0,0,1
16083,289,321,0,0,1
16161,291,321,0,0,1
16224,293,321,0,0,1
16302,293,321,0,0,1
16364,293,321,0,0,1
16442,293,321,0,0,1
16505,293,315,0,0,1
16583,293,309,0,0,1
16645,293,305,0,0,1
16723,293,301,0,0,1
16785,295,301,0,0,1
16863,349,345,0,0,1
16926,399,391,0,0,1
17004,405,399,0,0,1
17066,423,419,0,0,1
17144,443,437,0,0,1
17207,449,443,0,0,1
17285,451,443,0,0,1
17347,457,437,0,0,1
17425,459,433,0,0,1
17487,457,423,0,0,1
17565,457,423,0,0,1
17628,457,421,0,0,1
17706,457,421,0,0,1
17768,457,417,0,0,1
17846,457,415,0,0,1
17909,457,413,0,0,1
17987,457,411,0,0,1
18049,457,405,0,0,1
18127,457,399,0,0,1
