31,365,126,0,0,1
94,365,126,0,0,1
172,365,126,0,0,1
234,365,126,0,0,1
312,365,126,0,0,1
375,365,126,0,0,1
453,365,126,0,0,1
515,365,126,0,0,1
593,365,126,0,0,1
655,367,128,0,0,1
733,509,224,0,0,1
796,555,270,0,0,1
874,555,274,0,0,1
936,555,274,0,0,1
999,541,276,0,0,1
1077,515,288,0,0,1
1139,495,292,0,0,1
1217,489,296,0,0,1
1295,489,296,0,0,1
1357,489,296,0,0,1
1435,489,296,0,0,1
1498,489,296,0,0,1
1576,489,296,0,0,1
1638,489,296,1,0,1
1716,489,298,1,0,1
1779,489,298,1,0,1
1857,483,316,1,0,1
1919,479,322,1,0,1
1997,475,324,1,0,1
2075,475,324,1,0,1
2137,475,324,1,0,1
2215,473,322,1,0,1
2278,473,320,1,0,1
2356,469,318,1,0,1
2418,467,316,1,0,1
2496,461,312,1,0,1
2559,461,312,1,0,1
2637,461,312,0,0,1
2699,461,312,0,0,1
2777,463,312,0,0,1
2839,465,312,0,0,1
2902,467,312,0,0,1
2980,469,312,0,0,1
3042,473,312,0,0,1
3120,477,312,0,0,1
3183,483,318,0,0,1
3261,485,318,0,0,1
3339,485,318,0,0,1
3401,487,318,0,0,1
3479,487,318,0,0,1
3541,487,318,0,0,1
3619,487,318,0,0,1
3682,491,322,0,0,1
3760,497,328,0,0,1
3822,497,328,0,0,1
3900,499,328,0,0,1
3963,507,338,0,0,1
4041,515,344,0,0,1
4103,515,344,0,0,1
4181,515,346,0,0,1
4259,515,346,0,0,1
4321,517,346,0,0,1
4399,517,346,0,0,1
4462,519,346,0,0,1
4540,521,346,0,0,1
4618,521,346,0,0,1
4680,521,346,0,0,1
4758,521,348,0,0,1
4821,525,350,0,0,1
4899,525,350,0,0,1
4961,529,354,0,0,1
5039,541,360,0,0,1
5101,545,364,0,0,1
5179,545,364,0,0,1
5242,545,360,0,0,1
5320,543,350,0,0,1
5382,535,328,0,0,1
5460,507,280,0,0,1
5523,493,260,0,0,1
5601,485,244,0,0,1
5663,475,236,0,0,1
5741,449,226,0,0,1
5819,409,228,0,0,1
5881,391,230,0,0,1
5959,387,232,0,0,1
6022,379,232,0,0,1
6100,377,234,0,0,1
6162,375,236,0,0,1
6240,373,236,0,0,1
6303,373,240,0,0,1
6381,373,242,0,0,1
6459,373,248,0,0,1
6521,373,248,0,0,1
6599,373,248,0,0,1
6661,373,248,0,0,1
6739,373,248,0,0,1
6802,373,248,0,0,1
6880,373,248,0,0,1
6958,373,248,0,0,1
7020,373,248,0,0,1
7098,373,248,0,0,1
7161,373,248,0,0,1
7239,373,248,0,0,1
7301,373,248,0,0,1
7379,373,248,0,0,1
7457,373,248,0,0,1
7535,373,248,0,0,1
7597,373,248,0,0,1
7675,373,248,0,0,1
7753,373,250,0,0,1
7816,373,252,0,0,1
7894,373,254,0,0,1
7956,373,262,0,0,1
8034,373,276,0,0,1
8097,371,288,0,0,1
8175,371,288,0,0,1
8237,371,288,0,0,1
8315,371,288,0,0,1
8377,371,286,0,0,1
8455,371,284,0,0,1
8518,371,284,0,0,1
8596,371,284,0,0,1
8658,371,282,0,0,1
8736,371,282,0,0,1
8799,371,282,0,0,1
8877,371,282,0,0,1
8939,371,280,0,0,1
9017,371,280,0,0,1
9079,371,280,0,0,1
9157,371,280,0,0,1
9220,371,280,0,0,1
9298,371,280,0,0,1
9360,371,280,0,0,1
9438,371,282,0,0,1
9501,371,282,0,0,1
9579,369,284,0,0,1
9641,365,290,0,0,1
9719,357,310,0,0,1
9797,357,310,0,0,1
9875,357,310,0,0,1
9937,357,310,0,0,1
10015,361,310,0,0,1
10078,369,308,0,0,1
10156,373,306,0,0,1
10218,373,306,0,0,1
10296,373,304,1,0,1
10359,371,304,1,0,1
10437,361,296,1,0,1
10499,359,296,1,0,1
10577,355,296,1,0,1
10639,355,296,1,0,1
10717,355,296,1,0,1
10780,379,310,0,0,1
10858,395,314,0,0,1
10920,413,324,0,0,1
10998,431,330,0,0,1
11061,437,334,0,0,1
11139,437,334,0,0,1
11217,437,332,0,0,1
11279,437,332,0,0,1
11357,435,326,0,0,1
11419,431,322,0,0,1
11497,427,318,0,0,1
11560,425,318,0,0,1
11638,423,314,0,0,1
11700,417,310,0,0,1
11778,409,304,0,0,1
11841,409,304,0,0,1
11919,409,304,0,0,1
11981,407,304,0,0,1
12043,403,302,0,0,1
12121,401,302,0,0,1
12199,399,302,0,0,1
12262,393,308,0,0,1
12340,389,312,0,0,1
12402,383,318,0,0,1
12480,383,318,0,0,1
12543,381,320,0,0,1
12636,381,320,0,0,1
12699,381,320,0,0,1
12777,381,320,0,0,1
12839,381,320,0,0,1
12917,381,320,0,0,1
12979,379,320,0,0,1
13057,379,320,0,0,1
13120,379,320,0,0,1
13182,379,320,0,0,1
13260,379,320,0,0,1
13323,379,320,0,0,1
13401,379,320,0,0,1
13463,379,318,0,0,1
13541,379,316,0,0,1
13619,379,316,0,0,1
13681,379,314,0,0,1
13759,379,312,0,0,1
13822,379,312,0,0,1
13900,379,314,0,0,1
13962,379,320,0,0,1
14040,383,324,0,0,1
14118,383,326,0,0,1
14181,385,330,0,0,1
14259,399,352,0,0,1
14337,417,358,0,0,1
14399,441,368,0,0,1
14477,447,372,0,0,1
14539,469,378,0,0,1
14617,475,376,0,0,1
14680,477,376,0,0,1
14758,479,374,0,0,1
14820,481,372,0,0,1
14898,485,368,0,0,1
14976,485,368,0,0,1
15039,485,364,0,0,1
15117,485,364,0,0,1
15179,485,364,0,0,1
15257,485,364,0,0,1
15319,485,364,0,0,1
15397,489,358,0,0,1
15460,493,350,0,0,1
15538,499,340,0,0,1
15600,501,340,0,0,1
15678,503,338,0,0,1
15756,503,338,0,0,1
15819,503,338,0,0,1
15897,507,338,0,0,1
15959,507,338,0,0,1
16037,507,340,0,0,1
16115,509,342,0,0,1
16177,511,342,0,0,1
16255,515,344,0,0,1
16333,525,344,0,0,1
16396,535,346,0,0,1
16489,543,344,0,0,1
16567,549,344,0,0,1
16645,565,344,0,0,1
16723,575,336,0,0,1
16786,577,334,0,0,1
16864,575,334,0,0,1
16942,529,316,0,0,1
17020,419,278,0,0,1
17098,349,268,0,0,1
17176,333,266,0,0,1
17254,317,262,0,0,1
17332,315,260,0,0,1
17410,315,260,0,0,1
17488,315,258,1,0,1
17550,315,246,1,0,1
17628,329,244,1,0,1
17706,349,250,1,0,1
17769,355,254,1,0,1
17847,361,256,1,0,1
17909,363,256,1,0,1
17987,365,256,0,0,1
18065,365,254,0,0,1
