31,135,527,0,0,0
109,135,527,0,0,0
187,135,527,0,0,0
265,135,527,0,0,0
343,135,527,0,0,0
421,135,527,0,0,0
515,162,494,0,0,0
593,260,416,0,0,0
671,339,347,0,0,0
749,373,311,0,0,0
827,398,290,0,0,0
905,400,289,0,0,0
983,412,286,0,0,0
1061,409,284,0,0,0
1154,392,292,0,0,0
1232,402,294,0,0,1
1310,403,291,0,0,1
1388,404,291,0,0,1
1466,403,290,0,0,1
1544,403,292,0,0,1
1622,405,292,0,0,1
1700,404,290,0,0,1
1794,403,298,0,0,1
1872,404,295,0,0,1
1950,400,299,0,0,1
2028,406,302,0,0,1
2106,404,300,0,0,1
2184,401,310,0,0,1
2262,409,304,0,0,1
2356,395,312,0,0,1
2434,400,313,0,0,1
2512,397,312,0,0,1
2590,399,315,0,0,1
2668,394,312,0,0,1
2746,395,318,0,0,1
2824,401,312,0,0,1
2902,397,315,0,0,1
2995,399,318,0,0,1
3073,395,314,0,0,1
3151,398,321,0,0,1
3229,395,317,0,0,1
3307,393,321,0,0,1
3385,394,318,0,0,1
3463,391,319,0,0,1
3541,395,322,0,0,1
3635,394,322,0,0,1
3713,396,331,0,0,1
3791,398,328,0,0,1
3869,398,329,0,0,1
3947,404,323,0,0,1
4025,400,324,0,0,1
4103,407,324,0,0,1
4181,402,320,0,0,1
4274,404,327,0,0,1
4352,402,322,0,0,1
4430,405,326,0,0,1
4508,406,321,0,0,1
4586,402,323,0,0,1
4664,405,319,0,0,1
4742,399,314,0,0,1
4820,401,315,0,0,1
4914,388,302,0,0,1
4992,386,309,0,0,1
5070,381,304,0,0,1
5148,382,307,0,0,1
5226,389,304,0,0,1
5304,389,306,0,0,1
5382,390,304,0,0,1
5476,386,305,0,0,1
5554,388,306,0,0,1
5632,386,301,0,0,1
5710,393,306,0,0,1
5788,392,299,0,0,1
5866,398,303,0,0,1
5944,400,297,0,0,1
6022,400,304,0,0,1
6115,400,299,0,0,1
6193,394,300,0,0,1
6271,405,302,0,0,1
6349,404,296,0,0,1
6427,408,305,0,0,1
6505,406,297,0,0,1
6583,407,307,0,0,1
6661,410,302,0,0,1
6755,403,305,0,0,1
6833,408,305,0,0,1
6911,402,299,0,0,1
6989,406,306,0,0,1
7067,404,299,0,0,1
7145,400,305,0,0,1
7223,408,302,0,0,1
7301,401,303,0,0,1
7394,406,307,1,0,1
7472,403,300,0,0,1
7550,406,307,0,0,1
7628,406,298,0,0,1
7706,405,304,0,0,1
